name,amenity,healthcare,facility_category,is_demand_point,is_candidate_station,latitude,longitude,facility_id,no_fly_categories,in_no_fly_zone
کلینیک درمان دردهای عضلانی و مفصلی,clinic,doctor,clinic,True,False,35.7358653,51.3341346,275,,False
ساختمان پزشکان,clinic,clinic,clinic,True,False,35.6818616,51.4496643,276,airport_buffer,True
مرکز بهداشت عظیم آباد,clinic,clinic,clinic,True,False,35.6111655,51.4120378,277,,False
درمانگاه مسجد جامع نارمک,clinic,clinic,clinic,True,False,35.7251424,51.4856502,278,airport_buffer,True
آزمایشگاه پاتوبیولوژی ۱۷ شهریور,,laboratory,laboratory,True,False,35.6803045,51.4473495,279,airport_buffer,True
درمانگاه پانزده شعبان,clinic,clinic,clinic,True,False,35.6551221,51.4446172,280,,False
مرکز بهداشت هفده شهریور,clinic,clinic,clinic,True,False,35.675451,51.4458422,281,airport_buffer,True
درمانگاه شبانه روزی طب الحسن,clinic,clinic,clinic,True,False,35.6390552,51.4987087,282,,False
داروخانه,pharmacy,hospital,pharmacy,False,False,35.6388783,51.4987536,283,,False
کلینیک دامپزشکی رایان,clinic,clinic,clinic,True,False,35.7172004,51.4339799,284,airport_buffer,True
درمانگاه درمانی مرحوم عبدالوهاب تهرانی,clinic,clinic,clinic,True,False,35.748425,51.5077639,285,government_political,True
درمانگاه فجر صنعت نفت,clinic,clinic,clinic,True,False,35.717382,51.5027923,286,airport_buffer,True
مطب دکتر درخشان,doctors,doctor,doctors,True,False,35.7565147,51.4105262,287,,False
رادیولوژی و سونوگرافی راد,doctors,doctor,doctors,True,False,35.707711,51.3862222,288,,False
دکتر مسعود شیروانی,doctors,doctor,doctors,True,False,35.7668885,51.3648045,289,,False
مطب دکتر مجید شهدی,doctors,doctor,doctors,True,False,35.7647673,51.4189563,290,government_political,True
چشم‌ پزشکی هلال احمر,clinic,clinic,clinic,True,False,35.7347296,51.5456346,291,,False
کلینیک زیبایی ویولت,clinic,clinic,clinic,True,False,35.7340632,51.3751923,292,,False
درمانگاه زعفرانیه,clinic,clinic,clinic,True,False,35.809852,51.4088771,293,government_political,True
کلینیک شبانه روزی یاس ناز,clinic,clinic,clinic,True,False,35.7969511,51.41741,294,,False
کلینیک ارتوپدی ماهان,clinic,clinic,clinic,True,False,35.7232856,51.4237348,295,,False
آزمایشگاه تخت طاووس,,laboratory,laboratory,True,False,35.7241381,51.430115,296,government_political,True
ساختمان پزشکان مهرآفرین,clinic,clinic,clinic,True,False,35.766865,51.4406502,297,,False
ساختمان پزشکان کیان مهر,clinic,clinic,clinic,True,False,35.7671141,51.441426,298,government_political,True
گروه پزشکی آریان,clinic,clinic,clinic,True,False,35.7667566,51.3644928,299,,False
درمانگاه خیریه تخصصی و فوق تخصصی اباعبدالله الحسین علیه السلام,clinic,clinic,clinic,True,False,35.7349127,51.531675,300,,False
درمانگاه شهدای علی آباد,clinic,clinic,clinic,True,False,35.6245442,51.4231461,301,,False
حسین الماسیان,doctors,doctor,doctors,True,False,35.7430526,51.4442808,302,government_political,True
درمانگاه شهدای دخانیات,clinic,clinic,clinic,True,False,35.6733252,51.3870344,303,,False
طب کار آسا,clinic,clinic,clinic,True,False,35.7155542,51.4074123,304,government_political,True
مرکز مشاوره ، نوروفیدبک و روان شناسی کرانه خرد,clinic,clinic,clinic,True,False,35.7276929,51.4190408,305,government_political,True
آزمایشگاه پاتوبیولوژی کیکاووس,,laboratory,laboratory,True,False,35.7792128,51.4446891,306,,False
مرکز لیزر و زیبایی الیزه,,clinic,clinic,True,False,35.7299853,51.4951879,307,airport_buffer,True
کلینیک دندانپزشکی درسان,dentist,clinic,dentist,False,False,35.7619149,51.3250871,308,,False
آزمایشگاه پاتوبیولوژی نور,,laboratory,laboratory,True,False,35.7080574,51.3884066,309,,False
مرکز تصویر برداری پزشکی نگارازما,,laboratory,laboratory,True,False,35.6895295,51.44804,310,airport_buffer|government_political,True
آزمایشگاه شبانه روزی نارمک,,laboratory,laboratory,True,False,35.7210779,51.4883475,311,airport_buffer,True
درمانگاه شبانه روزی ایران زمین,clinic,clinic,clinic,True,False,35.7057587,51.3901098,312,,False
مرکز تصویربرداری پزشکی پارسیان,clinic,diagnostic radiology,clinic,True,False,35.7055667,51.3866146,313,,False
unnamed,clinic,clinic,clinic,True,False,35.7598036,51.4101106,314,,False
مرکز جراحی محدود ارم,clinic,clinic,clinic,True,False,35.7541953,51.2603624,315,airport_buffer,True
درمانگاه پایتخت,clinic,clinic,clinic,True,False,35.7901168,51.4352388,316,,False
ساختمان پزشکان فتح,clinic,clinic,clinic,True,False,35.7599977,51.3301176,317,,False
آزمایشگاه دامپزشکی لابرا,,laboratory,laboratory,True,False,35.7095659,51.3724566,318,,False
مطب طب سنتی,doctors,,doctors,True,False,35.7388203,51.3252228,319,,False
مطب دکتر آقاجانی,doctors,doctor,doctors,True,False,35.77808,51.33556,320,government_political,True
آزمایشگاه پارسه,,laboratory,laboratory,True,False,35.7198237,51.3358424,321,airport_buffer|government_political,True
دکتر ستایش مهر,doctors,doctor,doctors,True,False,35.7631806,51.4438895,322,,False
بیمارستان تخصصی چشم پزشکی بینا,hospital,hospital,hospital,True,True,35.7380742,51.4779358,323,,False
مرکز زوج درمانی دکتر قاسمی,doctors,doctor,doctors,True,False,35.7680578,51.4419855,324,government_political,True
دکتر کریمیان,doctors,doctor,doctors,True,False,35.7585751,51.4115553,325,government_political,True
مجتمع پزشکان تهرانپارس,clinic,clinic,clinic,True,False,35.743181,51.5317656,326,,False
فیزیوتراپی و مرکز سلامت رامتن,clinic,clinic,clinic,True,False,35.7544532,51.3824505,327,,False
درمانگاه جواد ائمه,clinic,clinic,clinic,True,False,35.6458797,51.4904015,328,,False
مرکز تصویربرداری دیجیتال فرجام,clinic,clinic,clinic,True,False,35.7357823,51.5231092,329,government_political,True
درمانگاه تجریش,clinic,clinic,clinic,True,False,35.806004,51.4258076,330,,False
آزمایشگاه ژنتیک و پاتوبیولوژی نورا,,laboratory,laboratory,True,False,35.7999769,51.4505039,331,,False
آزمایشگاه فردا,,laboratory,laboratory,True,False,35.7988016,51.473791,332,government_political,True
ساختمان پزشکان,clinic,clinic,clinic,True,False,35.7969348,51.4341329,333,government_political,True
مجتمع پزشکی اسدی,clinic,clinic,clinic,True,False,35.8000556,51.4338156,334,government_political,True
ساختمان پزشکان دی,clinic,clinic,clinic,True,False,35.7475191,51.4120008,335,government_political,True
درمانگاه شبانه روزی مینا,clinic,clinic,clinic,True,False,35.7004267,51.4479685,336,airport_buffer,True
مرکز درمانی ۱۱۰,clinic,clinic,clinic,True,False,35.7537034,51.4513239,337,,False
درمانگاه دكتر حبيب جريری,clinic,clinic,clinic,True,False,35.7529824,51.4485696,338,government_political,True
ساختمان پزشکی شریعتی,clinic,clinic,clinic,True,False,35.7489972,51.4493603,339,,False
حدود دکتر محمد مهدی امام,doctors,,doctors,True,False,35.7237492,51.4071256,340,,False
آزمایشگاه امید بهشت,,laboratory,laboratory,True,False,35.7269649,51.5246431,341,government_political,True
دکتر علیرضا فهیم زاد,doctors,doctor,doctors,True,False,35.7587147,51.4468238,342,government_political,True
فلسفی,doctors,doctor,doctors,True,False,35.733209,51.4841819,343,airport_buffer,True
آزمایشگاه تخصصی پروین,,laboratory,laboratory,True,False,35.7420116,51.5413499,344,government_political,True
دكتر فرناز محامدي متخصص كودكان و نوزادان (اطفال),doctors,doctor,doctors,True,False,35.7755707,51.3662705,345,,False
مرکز مشاوره بینش نوین,clinic,psychotherapist,clinic,True,False,35.7652777,51.4412608,346,,False
آزمایشگاه هیوا,,laboratory,laboratory,True,False,35.7646914,51.4408683,347,,False
دکتر اسفندیار کریمی,doctors,doctor,doctors,True,False,35.7438202,51.5338707,348,,False
درمانگاه شبانه روزی سلیم,clinic,clinic,clinic,True,False,35.6253652,51.4196073,349,,False
مطب حکیم مومن تبریزی,doctors,doctor,doctors,True,False,35.7098008,51.4317754,350,airport_buffer,True
آزمایشگاه پاتوبیولوژی رشد,,laboratory,laboratory,True,False,35.7286473,51.502671,351,airport_buffer,True
کلینیک طب سوزنی دکتر سمیه غیاثی,clinic,clinic,clinic,True,False,35.7704308,51.3561496,352,,False
کلینیک دامپزشکی کسری,clinic,clinic,clinic,True,False,35.8200969,51.4806086,353,,False
بیمارستان روانپزشکی رضایی,hospital,hospital,hospital,True,True,35.8155589,51.4674889,354,,False
مجتمع پزشکان شهر آرا,clinic,clinic,clinic,True,False,35.7222961,51.372193,355,,False
مطب دندانپزشکی دکتر محمد علی اوصیاء,dentist,doctor,dentist,False,False,35.7609308,51.4424924,356,government_political,True
کلینیک فروردین,clinic,,clinic,True,False,35.7973554,51.4468361,357,,False
دکتر کورش صمدپور,doctors,doctor,doctors,True,False,35.7382272,51.3266522,358,,False
آزمایشکاه دکتر ایزددوست,laboratory,laboratory,laboratory,True,False,35.7583299,51.4104068,359,government_political,True
آزمایشگاه پاتوبیولوژی ایران,,laboratory,laboratory,True,False,35.6867928,51.3764234,360,government_political,True
کلینیک سامیا,clinic,clinic,clinic,True,False,35.7672078,51.4576403,361,,False
دكتر پرورش,doctors,doctor,doctors,True,False,35.7565622,51.3986713,362,,False
پزشکی هسته ای,clinic,clinic,clinic,True,False,35.7610179,51.3705493,363,,False
مجتمع تخصصی دارالشفا,clinic,clinic,clinic,True,False,35.7964536,51.4573723,364,,False
دکتر علیرضا عارف زاده، فوق تخصص غدد,doctors,doctor,doctors,True,False,35.7639199,51.4447113,365,,False
دکتر علی اکبر سیاری,doctors,doctor,doctors,True,False,35.7653245,51.4433321,366,,False
دکتر رامین عالی نژاد,doctors,doctor,doctors,True,False,35.8094207,51.4430693,367,,False
مطب دکتر ثریا شادمان فر,doctors,doctor,doctors,True,False,35.742405,51.4495271,368,,False
ساختمان پزشکان منظرنژاد,clinic,clinic,clinic,True,False,35.7617448,51.4457903,369,government_political,True
کلینیک سلامت روان ره‌پویان,clinic,clinic,clinic,True,False,35.7619502,51.4456354,370,government_political,True
کلینیک فوق تخصصی محب مهر,clinic,clinic,clinic,True,False,35.7615128,51.410373,371,,False
درمانگاه کوثر,clinic,clinic,clinic,True,False,35.6742351,51.5132375,372,,False
درمانگاه شبانه روزی منان,clinic,clinic,clinic,True,False,35.7892811,51.3459213,373,,False
دکتر محمود آستانه,doctors,doctor,doctors,True,False,35.7290118,51.4129121,374,,False
دکتر علایی,doctors,doctor,doctors,True,False,35.7615246,51.4442231,375,government_political,True
مطب دکتر خدیجه ابراهیم نژاد،جراح زنان و زایمان,doctors,doctor,doctors,True,False,35.7437518,51.4049508,376,government_political,True
آزمایشگاه و پاتوبیولوژی فروغ,,laboratory,laboratory,True,False,35.7477904,51.5365726,377,,False
کلینیک آنو,clinic,clinic,clinic,True,False,35.759865,51.4102193,378,,False
کلینیک گلبرگ,clinic,clinic,clinic,True,False,35.7297498,51.492039,379,airport_buffer,True
مرکز تخصصی نورفیبدک و بیوفیدبک در تهران,clinic,clinic,clinic,True,False,35.7790172,51.361209,380,government_political,True
درمانگاه شبانه روزی فرشته,clinic,clinic,clinic,True,False,35.7923764,51.4174107,381,,False
مرکز تصویربرداری و پرتو درمانی پردیس نور نیلو,clinic,yes,clinic,True,False,35.7620249,51.4595939,382,,False
مرکز ولگا,clinic,clinic,clinic,True,False,35.7672226,51.4617019,383,,False
مرکز بهداشتی درمانی دگمه چی,clinic,hospital,clinic,True,False,35.7341433,51.474404,384,airport_buffer,True
درمانگاه نادر,clinic,hospital,clinic,True,False,35.7303205,51.5408652,385,,False
مرکز خدمات جامع سلامت طالقانی(شبانه روزی),clinic,hospital,clinic,True,False,35.8057159,51.4393269,386,government_political,True
مرکز بهداشت نیک نژاد,clinic,clinic,clinic,True,False,35.5900167,51.445203,387,,False
مرکز بهداشتی درمانی میثم,clinic,hospital,clinic,True,False,35.6653298,51.3676249,388,airport_buffer,True
مرکز بهداشتی شهید واحدی,clinic,hospital,clinic,True,False,35.6274124,51.399066,389,government_political,True
آزمایشگاه ویروس شناسی کیوان,,laboratory,laboratory,True,False,35.7271983,51.414396,390,government_political,True
مرکز بهداشتی درمانی تقوی,clinic,clinic,clinic,True,False,35.6891795,51.4383018,391,airport_buffer,True
مطب دکتر مهتاب مرجانی، متخصص زنان و زایمان,doctors,doctor,doctors,True,False,35.7438094,51.4048279,392,government_political,True
دکتر صفیه چعباوی زاده,doctors,doctor,doctors,True,False,35.7531649,51.4106417,393,,False
خانه سلامت کن,clinic,clinic,clinic,True,False,35.7645451,51.2813887,394,,False
آزمایشگاه سلاله,,laboratory,laboratory,True,False,35.7076604,51.3978645,395,,False
ساختمان پزشکان میلاد,clinic,clinic,clinic,True,False,35.7680075,51.4602598,396,government_political,True
کلینیک دکتر محرابی,doctors,doctor,doctors,True,False,35.6517857,51.3619372,397,,False
ساختمان پزشکان سبز دو,clinic,clinic,clinic,True,False,35.7752831,51.4362188,398,government_political,True
